数据分类,指标名称,指标代码,单位,频率,数据日期,数值,同比(%),年初至今(%),备注,数据来源
分档次,中档型酒店ADR,,元,周,2025-04-20T00:00:00Z,232.91,-4.47,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-04-20T00:00:00Z,146.5004,-5.81,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-04-27T00:00:00Z,59.4,-1.03,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-04-27T00:00:00Z,224.61,-4.6,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-04-27T00:00:00Z,133.4183,-5.59,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-05-04T00:00:00Z,65.84,6.02,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-05-04T00:00:00Z,328.62,1.79,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-05-04T00:00:00Z,216.3634,7.92,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-05-11T00:00:00Z,50.55,-4.44,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-05-11T00:00:00Z,217.77,-2.1,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-05-11T00:00:00Z,110.0827,-6.44,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-05-18T00:00:00Z,60.09,-1.89,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-05-18T00:00:00Z,225.45,-3.37,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-05-18T00:00:00Z,135.4729,-5.2,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-05-25T00:00:00Z,59.51,-0.23,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-05-25T00:00:00Z,223.43,-2.64,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-05-25T00:00:00Z,132.9632,-2.86,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-06-01T00:00:00Z,54.89,-1.54,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-06-01T00:00:00Z,233.44,3.21,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-06-01T00:00:00Z,128.1352,1.62,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-06-08T00:00:00Z,52.18,-9.72,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-06-08T00:00:00Z,222.85,-6.86,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-06-08T00:00:00Z,116.2831,-15.92,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-06-15T00:00:00Z,57.83,3.94,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-06-15T00:00:00Z,224.07,-0.71,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-06-15T00:00:00Z,129.5797,3.19,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-06-22T00:00:00Z,59.92,2.5,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-06-22T00:00:00Z,227,-2.31,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-06-22T00:00:00Z,136.0184,0.13,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-06-29T00:00:00Z,59.4,-1.87,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-06-29T00:00:00Z,231.35,-0.92,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-06-29T00:00:00Z,137.4219,-2.77,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-07-06T00:00:00Z,59.05,-4.09,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-07-06T00:00:00Z,240.34,-1.87,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-07-06T00:00:00Z,141.9208,-5.89,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-07-13T00:00:00Z,64.42,-2.79,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-07-13T00:00:00Z,251.48,-1.65,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-07-13T00:00:00Z,162.0034,-4.39,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-07-20T00:00:00Z,68.3,-1.37,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-07-20T00:00:00Z,258.96,-2.34,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-07-20T00:00:00Z,176.8697,-3.68,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-07-27T00:00:00Z,67.44,-0.53,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-07-27T00:00:00Z,263.25,-0.65,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-07-27T00:00:00Z,177.5358,-1.17,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-08-03T00:00:00Z,67.95,-1.08,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-08-03T00:00:00Z,270.23,-1.27,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-08-03T00:00:00Z,183.6213,-2.34,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-08-10T00:00:00Z,70.68,-2.4,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-08-10T00:00:00Z,287.12,0.29,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-08-10T00:00:00Z,202.9364,-2.12,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-08-17T00:00:00Z,70.67,4,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-08-17T00:00:00Z,284.71,3.22,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-08-17T00:00:00Z,201.2046,7.35,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-08-24T00:00:00Z,67.28,-0.22,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-08-24T00:00:00Z,267.12,1.4,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-08-24T00:00:00Z,179.7183,1.17,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-08-31T00:00:00Z,60.73,6.47,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-08-31T00:00:00Z,238.31,1.06,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-08-31T00:00:00Z,144.7257,7.6,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-09-07T00:00:00Z,51.35,-9.75,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-09-07T00:00:00Z,222.38,-1.51,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-09-07T00:00:00Z,114.1921,-11.12,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-09-14T00:00:00Z,59.36,5.29,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-09-14T00:00:00Z,226.26,0.22,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-09-14T00:00:00Z,134.3079,5.51,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-09-21T00:00:00Z,60.26,15.22,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-09-21T00:00:00Z,226.43,2.87,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-09-21T00:00:00Z,136.4467,18.52,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-09-28T00:00:00Z,53.84,-3.99,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-09-28T00:00:00Z,217.31,-0.27,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-09-28T00:00:00Z,116.9997,-4.25,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-10-05T00:00:00Z,67.4,-1,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-10-05T00:00:00Z,339.67,7.02,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-10-05T00:00:00Z,228.9376,5.95,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-10-12T00:00:00Z,47.07,-2.97,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-10-12T00:00:00Z,221.48,5.19,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-10-12T00:00:00Z,104.2506,2.07,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-10-19T00:00:00Z,60.37,-0.72,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-10-19T00:00:00Z,223.14,0.19,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-10-19T00:00:00Z,134.7096,-0.54,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-10-26T00:00:00Z,59.13,0.92,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-10-26T00:00:00Z,223.62,0.93,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-10-26T00:00:00Z,132.2265,1.86,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-11-02T00:00:00Z,56.51,3.08,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-11-02T00:00:00Z,219.54,1.01,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-11-02T00:00:00Z,124.0621,4.13,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-11-09T00:00:00Z,55.27,-0.02,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-11-09T00:00:00Z,217.44,0.8,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-11-09T00:00:00Z,120.1791,0.78,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-11-16T00:00:00Z,57.6,2.22,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-11-16T00:00:00Z,221.26,2.49,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-11-16T00:00:00Z,127.4458,4.77,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-11-23T00:00:00Z,56.37,0.32,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-11-23T00:00:00Z,216.34,1.28,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-11-23T00:00:00Z,121.9509,1.6,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-11-30T00:00:00Z,56.18,-1.66,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-11-30T00:00:00Z,215.18,0.59,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-11-30T00:00:00Z,120.8881,-1.08,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-12-07T00:00:00Z,53.74,-1.41,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-12-07T00:00:00Z,214.36,0.97,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-12-07T00:00:00Z,115.1971,-0.46,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-12-14T00:00:00Z,53.3,0.24,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-12-14T00:00:00Z,208.61,-0.68,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-12-14T00:00:00Z,111.1891,-0.44,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-12-21T00:00:00Z,54.64,1.17,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-12-21T00:00:00Z,214.73,-0.1,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-12-21T00:00:00Z,117.3285,1.07,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2025-12-28T00:00:00Z,54.03,2.06,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2025-12-28T00:00:00Z,212.15,-0.15,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2025-12-28T00:00:00Z,114.6246,1.91,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-01-04T00:00:00Z,54.75,8.65,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-01-04T00:00:00Z,237.17,9.57,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-01-04T00:00:00Z,129.8506,19.05,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-01-11T00:00:00Z,51.21,-4.87,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-01-11T00:00:00Z,205.42,-1.84,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-01-11T00:00:00Z,105.1956,-6.62,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-01-18T00:00:00Z,54.6,-0.89,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-01-18T00:00:00Z,208.26,-3.79,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-01-18T00:00:00Z,113.71,-4.65,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-01-25T00:00:00Z,54.94,9.22,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-01-25T00:00:00Z,212.4,-2.74,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-01-25T00:00:00Z,116.6926,6.23,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-02-01T00:00:00Z,56.59,2.06,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-02-01T00:00:00Z,219.38,-29.44,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-02-01T00:00:00Z,124.1471,-27.99,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-02-08T00:00:00Z,58.2,5.7,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-02-08T00:00:00Z,228.21,-3.93,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-02-08T00:00:00Z,132.8182,1.55,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-02-15T00:00:00Z,48.5,-6.48,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-02-15T00:00:00Z,231.61,6.35,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-02-15T00:00:00Z,112.3308,-0.54,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-02-22T00:00:00Z,62.98,14.14,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-02-22T00:00:00Z,357.57,64.76,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-02-22T00:00:00Z,225.1976,88.05,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-03-01T00:00:00Z,52.93,-1.18,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-03-01T00:00:00Z,223.79,4.41,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-03-01T00:00:00Z,118.452,3.19,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-03-08T00:00:00Z,50.41,-2.87,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-03-08T00:00:00Z,211.19,-0.82,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-03-08T00:00:00Z,106.4609,-3.67,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-03-15T00:00:00Z,56.29,-0.28,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-03-15T00:00:00Z,221.38,2.47,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-03-15T00:00:00Z,124.6148,2.18,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-03-22T00:00:00Z,56.64,-2.43,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-03-22T00:00:00Z,223.81,0.26,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-03-22T00:00:00Z,126.766,-2.18,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-03-29T00:00:00Z,58.19,0.1,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-03-29T00:00:00Z,227.54,1.51,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-03-29T00:00:00Z,132.4055,1.62,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-04-05T00:00:00Z,57.47,6.39,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-04-05T00:00:00Z,258.56,9.37,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-04-05T00:00:00Z,148.5944,16.35,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-04-12T00:00:00Z,54.35,-5.71,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-04-12T00:00:00Z,226.58,1.9,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-04-12T00:00:00Z,123.1462,-3.91,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-04-19T00:00:00Z,62.35,-0.87,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-04-19T00:00:00Z,241.24,3.58,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-04-19T00:00:00Z,150.4131,2.67,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-04-26T00:00:00Z,60.59,2,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-04-26T00:00:00Z,234.44,4.38,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-04-26T00:00:00Z,142.0472,6.47,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-05-03T00:00:00Z,64.49,-2.05,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-05-03T00:00:00Z,330.66,0.62,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-05-03T00:00:00Z,213.2426,-1.44,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-05-10T00:00:00Z,48.79,-3.48,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-05-10T00:00:00Z,224.09,2.9,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-05-10T00:00:00Z,109.3335,-0.68,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-05-17T00:00:00Z,58.85,-2.06,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-05-17T00:00:00Z,225.31,-0.06,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-05-17T00:00:00Z,132.5949,-2.12,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-05-24T00:00:00Z,59.28,-0.39,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-05-24T00:00:00Z,223.67,0.11,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-05-24T00:00:00Z,132.5916,-0.28,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-05-31T00:00:00Z,57.21,4.23,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-05-31T00:00:00Z,223.23,-4.37,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-05-31T00:00:00Z,127.7099,-0.33,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-06-07T00:00:00Z,54.58,4.6,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-06-07T00:00:00Z,222.66,-0.09,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-06-07T00:00:00Z,121.5278,4.51,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-06-14T00:00:00Z,57.54,-0.5,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-06-14T00:00:00Z,222.55,-0.68,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-06-14T00:00:00Z,128.0553,-1.18,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-06-21T00:00:00Z,56.37,-5.92,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-06-21T00:00:00Z,233.93,3.05,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-06-21T00:00:00Z,131.8663,-3.05,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-06-28T00:00:00Z,58.32,-1.82,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-06-28T00:00:00Z,224.36,-3.02,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-06-28T00:00:00Z,130.8468,-4.78,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-07-05T00:00:00Z,56.77,-3.86,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-07-05T00:00:00Z,230.38,-4.14,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-07-05T00:00:00Z,130.7867,-7.85,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-07-12T00:00:00Z,61.66,-4.28,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-07-12T00:00:00Z,240.43,-4.39,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-07-12T00:00:00Z,148.2491,-8.49,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-07-19T00:00:00Z,65.16,-4.6,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-07-19T00:00:00Z,253.74,-2.02,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-07-19T00:00:00Z,165.337,-6.52,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-07-26T00:00:00Z,66.51,-1.38,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-07-26T00:00:00Z,260.98,-0.86,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-07-26T00:00:00Z,173.5778,-2.23,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-08-02T00:00:00Z,66.94,-1.49,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-08-02T00:00:00Z,268.63,-0.59,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-08-02T00:00:00Z,179.8209,-2.07,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-08-09T00:00:00Z,70.28,-0.57,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-08-09T00:00:00Z,287.25,0.05,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-08-09T00:00:00Z,201.8793,-0.52,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-08-16T00:00:00Z,69.9,-1.09,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-08-16T00:00:00Z,284.93,0.08,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-08-16T00:00:00Z,199.1661,-1.01,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-08-23T00:00:00Z,68.73,2.16,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-08-23T00:00:00Z,273.44,2.37,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-08-23T00:00:00Z,187.9353,4.57,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-08-30T00:00:00Z,58.21,-4.15,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-08-30T00:00:00Z,239.8,0.63,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-08-30T00:00:00Z,139.5876,-3.55,,,酒店之家(STR)
分档次,中档型酒店OCC,,%,周,2026-09-06T00:00:00Z,54.34,5.82,,,酒店之家(STR)
分档次,中档型酒店ADR,,元,周,2026-09-06T00:00:00Z,222.29,-0.04,,,酒店之家(STR)
分档次,中档型酒店RevPAR,,元,周,2026-09-06T00:00:00Z,120.7924,5.78,,,酒店之家(STR)
分档次,高档型酒店OCC,,%,周,2019-01-06T00:00:00Z,43.37,,,,酒店之家(STR)
分档次,高档型酒店ADR,,元,周,2019-01-06T00:00:00Z,360.83,,,,酒店之家(STR)
分档次,高档型酒店RevPAR,,元,周,2019-01-06T00:00:00Z,156.492,,,,酒店之家(STR)
分档次,高档型酒店OCC,,%,周,2019-01-13T00:00:00Z,56.51,,,,酒店之家(STR)
分档次,高档型酒店ADR,,元,周,2019-01-13T00:00:00Z,358.72,,,,酒店之家(STR)
分档次,高档型酒店RevPAR,,元,周,2019-01-13T00:00:00Z,202.7127,,,,酒店之家(STR)
分档次,高档型酒店OCC,,%,周,2019-01-20T00:00:00Z,55.09,,,,酒店之家(STR)
分档次,高档型酒店ADR,,元,周,2019-01-20T00:00:00Z,362.66,,,,酒店之家(STR)
分档次,高档型酒店RevPAR,,元,周,2019-01-20T00:00:00Z,199.7894,,,,酒店之家(STR)
分档次,高档型酒店OCC,,%,周,2019-01-27T00:00:00Z,49.54,,,,酒店之家(STR)
分档次,高档型酒店ADR,,元,周,2019-01-27T00:00:00Z,357.96,,,,酒店之家(STR)
分档次,高档型酒店RevPAR,,元,周,2019-01-27T00:00:00Z,177.3334,,,,酒店之家(STR)
分档次,高档型酒店OCC,,%,周,2019-02-03T00:00:00Z,40.3,,,,酒店之家(STR)
分档次,高档型酒店ADR,,元,周,2019-02-03T00:00:00Z,353.55,,,,酒店之家(STR)
分档次,高档型酒店RevPAR,,元,周,2019-02-03T00:00:00Z,142.4807,,,,酒店之家(STR)
分档次,高档型酒店OCC,,%,周,2019-02-10T00:00:00Z,74.44,,,,酒店之家(STR)
分档次,高档型酒店ADR,,元,周,2019-02-10T00:00:00Z,467.1,,,,酒店之家(STR)
分档次,高档型酒店RevPAR,,元,周,2019-02-10T00:00:00Z,347.7092,,,,酒店之家(STR)
分档次,高档型酒店OCC,,%,周,2019-02-17T00:00:00Z,63.57,,,,酒店之家(STR)
分档次,高档型酒店ADR,,元,周,2019-02-17T00:00:00Z,362.09,,,,酒店之家(STR)
分档次,高档型酒店RevPAR,,元,周,2019-02-17T00:00:00Z,230.1806,,,,酒店之家(STR)
