数据分类,指标名称,指标代码,单位,频率,数据日期,数值,同比(%),年初至今(%),备注,数据来源
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2022-11-30T00:00:00Z,486.35,-27.98,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2022-12-31T00:00:00Z,652.69,-19.86,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2023-01-31T00:00:00Z,1145,72.07,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2023-02-28T00:00:00Z,859.34,-22.11,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2023-03-31T00:00:00Z,732.61,57.51,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2023-04-30T00:00:00Z,661.41,111.55,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2023-05-31T00:00:00Z,609.85,41.03,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2023-06-30T00:00:00Z,598.37,22.03,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2023-07-31T00:00:00Z,646.49,7.01,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2023-08-31T00:00:00Z,611.93,286.81,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2023-09-30T00:00:00Z,533.34,190.19,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2023-10-31T00:00:00Z,794.93,76.78,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2023-11-30T00:00:00Z,818.13,68.22,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2023-12-31T00:00:00Z,989.21,51.56,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2024-01-31T00:00:00Z,998.32,-12.81,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2024-02-29T00:00:00Z,1417.52,64.95,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2024-03-31T00:00:00Z,790.3,7.87,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2024-04-30T00:00:00Z,644.92,-2.49,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2024-05-31T00:00:00Z,651.57,6.84,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2024-06-30T00:00:00Z,606.14,1.3,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2024-07-31T00:00:00Z,654.65,1.26,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2024-08-31T00:00:00Z,658.28,7.57,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2024-09-30T00:00:00Z,571.88,7.23,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2024-10-31T00:00:00Z,851.47,7.11,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2024-11-30T00:00:00Z,842.09,2.93,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2024-12-31T00:00:00Z,1033.64,4.49,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2025-01-31T00:00:00Z,1105.89,10.78,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2025-02-28T00:00:00Z,1383.21,-2.42,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2025-03-31T00:00:00Z,897.35,13.55,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2025-04-30T00:00:00Z,704.44,9.23,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2025-05-31T00:00:00Z,756.65,16.13,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2025-06-30T00:00:00Z,673.74,11.15,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2025-07-31T00:00:00Z,706.87,7.98,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2025-08-31T00:00:00Z,725.11,10.15,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2025-09-30T00:00:00Z,597.46,4.47,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2025-10-31T00:00:00Z,942.38,10.68,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2025-11-30T00:00:00Z,943.5,12.04,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2025-12-31T00:00:00Z,1170.87,13.28,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2026-02-28T00:00:00Z,1711.63,23.74,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待游客总人数(当月值),Q005531432,万人次,月,2026-03-31T00:00:00Z,975.75,8.74,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2011-04-30T00:00:00Z,6.06,,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2011-05-31T00:00:00Z,4.07,,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2011-06-30T00:00:00Z,3.52,,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2011-07-31T00:00:00Z,3.16,,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2011-08-31T00:00:00Z,3.58,,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2011-09-30T00:00:00Z,3.3,,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2011-10-31T00:00:00Z,4.25,,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2011-11-30T00:00:00Z,7.49,,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2011-12-31T00:00:00Z,7,,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2012-01-31T00:00:00Z,4.77,,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2012-02-29T00:00:00Z,4.3,,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2012-03-31T00:00:00Z,5.08,,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2012-04-30T00:00:00Z,5.96,-1.65,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2012-05-31T00:00:00Z,3.42,-15.97,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2012-06-30T00:00:00Z,2.65,-24.72,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2012-07-31T00:00:00Z,4.15,31.33,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2012-08-31T00:00:00Z,3.23,-9.78,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2012-09-30T00:00:00Z,2.78,-15.76,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2012-10-31T00:00:00Z,3.64,-14.35,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2012-11-30T00:00:00Z,5.19,-30.71,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2012-12-31T00:00:00Z,6.8,-2.86,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2013-01-31T00:00:00Z,4.84,1.47,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2013-02-28T00:00:00Z,2.46,-42.79,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2013-03-31T00:00:00Z,6.48,27.56,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2013-04-30T00:00:00Z,8.29,39.09,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2013-05-31T00:00:00Z,3.38,-1.17,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2013-06-30T00:00:00Z,2.38,-10.19,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2013-07-31T00:00:00Z,2.06,-50.36,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2013-08-31T00:00:00Z,2.9,-10.22,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2013-09-30T00:00:00Z,2.09,-24.82,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2013-10-31T00:00:00Z,3.43,-5.77,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2013-11-30T00:00:00Z,5.54,6.74,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2013-12-31T00:00:00Z,5.96,-12.35,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2014-01-31T00:00:00Z,5.85,20.87,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2014-02-28T00:00:00Z,3,21.95,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2014-03-31T00:00:00Z,4.81,-25.77,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2014-04-30T00:00:00Z,3.85,-53.56,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2014-05-31T00:00:00Z,3.2,-5.33,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2014-06-30T00:00:00Z,2.67,12.18,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2014-07-31T00:00:00Z,2.25,9.22,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2014-08-31T00:00:00Z,2.55,-12.07,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2014-09-30T00:00:00Z,2.81,34.45,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2014-10-31T00:00:00Z,3.52,2.62,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2014-11-30T00:00:00Z,3.57,-35.56,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2014-12-31T00:00:00Z,4.04,-32.21,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2015-01-31T00:00:00Z,3.29,-43.76,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2015-02-28T00:00:00Z,1.7,-43.33,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2015-03-31T00:00:00Z,2.73,-43.24,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2015-04-30T00:00:00Z,3.9,1.3,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2015-05-31T00:00:00Z,2.68,-16.25,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2015-06-30T00:00:00Z,2.5,-6.37,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2015-07-31T00:00:00Z,2.15,-4.44,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2015-08-31T00:00:00Z,2.63,3.14,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2015-09-30T00:00:00Z,2.4,-14.59,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2015-10-31T00:00:00Z,3.52,0,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2015-11-30T00:00:00Z,3.86,8.12,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2015-12-31T00:00:00Z,4.24,4.95,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2016-01-31T00:00:00Z,4.53,37.69,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2016-02-29T00:00:00Z,2.79,64.12,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2016-03-31T00:00:00Z,3.98,45.79,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2016-04-30T00:00:00Z,3.58,-8.21,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2016-05-31T00:00:00Z,2.83,5.6,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2016-06-30T00:00:00Z,2.7,8,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2016-07-31T00:00:00Z,3.02,40.47,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2016-08-31T00:00:00Z,2.85,8.37,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2016-09-30T00:00:00Z,2.99,24.58,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2016-10-31T00:00:00Z,4.86,38.07,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2016-11-30T00:00:00Z,5.59,44.82,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2016-12-31T00:00:00Z,7.27,71.46,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2017-01-31T00:00:00Z,5.89,30.02,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2017-02-28T00:00:00Z,5.9,111.47,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2017-03-31T00:00:00Z,7,75.88,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2017-04-30T00:00:00Z,6.51,81.84,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2017-05-31T00:00:00Z,5.39,90.46,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2017-06-30T00:00:00Z,5.44,101.48,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2017-07-31T00:00:00Z,5.83,93.05,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2017-08-31T00:00:00Z,6.7,135.09,,,同花顺iFinD(海南省统计局)
